Algorithm,Benchmark,Rep,Seed,Evals,MaxDepth,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
GP,ADD_INTEGER_AND_FLOAT,14,-80795282,2048,7,0.0005177438,0.99948252412,0.00062630430625,0.999374087705,return_void return_void return_void print_int iadd f2i fload_2 iadd iload_1 isub iload_1 iload_1
GP,ADD_INTEGER_AND_FLOAT,15,14090526,2048,7,7.49999999883e-10,0.99999999925,1.18074999995e-09,0.999999998819,return_void return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,16,18193185,2048,7,0.00061972135,0.999380662467,0.00160580503625,0.998396769439,return_void print_int iadd f2i fdiv fload_2 i2f idiv iload_1 iload_1 iload_1
GP,ADD_INTEGER_AND_FLOAT,17,-90004034,2048,7,9.32500001299e-10,0.999999999067,1.13290000015e-09,0.999999998867,return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,18,-52533058,2048,7,1.59999999845e-09,0.9999999984,1.26921249977e-09,0.999999998731,return_void return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,19,-38170397,2048,7,1.44999999989e-09,0.99999999855,1.20141249995e-09,0.999999998799,return_void return_void return_void print_float fadd fsub fload_2 fsub fload_2 fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,20,-95492764,2048,7,9.88500001518e-10,0.999999999012,1.23523749978e-09,0.999999998765,return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,21,18796048,2048,7,1.07400000019e-09,0.999999998926,1.10736999973e-09,0.999999998893,return_void return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,22,67452171,2048,7,0.0005060539,0.999494202061,0.00061018683375,0.999390185267,return_void return_void return_void print_int iadd iload_1 f2i fload_2
GP,ADD_INTEGER_AND_FLOAT,23,-8536092,2048,7,0.0006731094,0.999327343371,0.0006403877025,0.999360022131,return_void return_void return_void return_void print_int iadd iload_1 f2i fload_2
GP,ADD_INTEGER_AND_FLOAT,24,-61967917,2048,7,0.00067620055,0.999324256388,0.00063617928625,0.999364225181,return_void return_void print_int f2i fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,25,-65127281,2048,7,1.114999999e-09,0.999999998885,1.23339999948e-09,0.999999998767,return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,26,-79146099,2048,7,1.36499999873e-09,0.999999998635,1.73646249959e-09,0.999999998264,return_void return_void print_float fmul fload_2 fdiv fadd i2f iload_1 fload_2 fload_2
GP,ADD_INTEGER_AND_FLOAT,27,-5727428,2048,7,1.23499999909e-09,0.999999998765,1.16369999999e-09,0.999999998836,concat return_void return_void return_void print_float fadd i2f iload_1 fload_2 fsub fload_2 fload_2
GP,ADD_INTEGER_AND_FLOAT,28,54513169,2048,7,8.79999999981e-10,0.99999999912,1.13231625017e-09,0.999999998868,return_void return_void return_void print_float fadd fsub fload_2 fload_2 fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,29,-6216896,2048,7,1.15800000118e-09,0.999999998842,1.22469999982e-09,0.999999998775,return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,30,64529893,2048,7,9.24999999885e-10,0.999999999075,1.17538750021e-09,0.999999998825,return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,1,68646525,4096,7,1.0100000015e-09,0.99999999899,1.19478000006e-09,0.999999998805,return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,2,58191730,4096,7,8.99999998571e-10,0.9999999991,1.13331249983e-09,0.999999998867,return_void return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,3,-75521258,4096,7,1.32649999973e-09,0.999999998673,1.24726250011e-09,0.999999998753,return_void return_void return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,4,-72991060,4096,7,1.03999999852e-09,0.99999999896,1.2160424998e-09,0.999999998784,return_void return_void return_void print_float fadd fload_2 fdiv i2f iload_1 fdiv fload_2 fload_2
GP,ADD_INTEGER_AND_FLOAT,5,-27873114,4096,7,7.20000000543e-10,0.99999999928,1.22304999972e-09,0.999999998777,return_void return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,6,-10683382,4096,7,2.29999999881e-09,0.9999999977,1.22220624966e-09,0.999999998778,return_void return_void return_void print_float fadd i2f iload_1 fmul fload_2 fdiv fload_2 fload_2
GP,ADD_INTEGER_AND_FLOAT,7,-6283565,4096,7,9.49999999733e-10,0.99999999905,1.27182499986e-09,0.999999998728,return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,8,-74091346,4096,7,1.10000000127e-09,0.9999999989,1.24467500016e-09,0.999999998755,return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,9,54943330,4096,7,1.12500000005e-09,0.999999998875,1.2033812502e-09,0.999999998797,return_void return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,10,-49877192,4096,7,0.00061847535,0.999381906925,0.00063179978625,0.999368599133,return_void print_int iadd f2i fload_2 iload_1
GP,ADD_INTEGER_AND_FLOAT,11,-64756566,4096,7,9.39999999883e-10,0.99999999906,1.06657999964e-09,0.999999998933,return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,12,-83274789,4096,7,1.62499999952e-09,0.999999998375,1.24227749996e-09,0.999999998758,return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,13,-15899516,4096,7,1.2550000011e-09,0.999999998745,1.11927875028e-09,0.999999998881,return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,14,-10432422,4096,7,1.17500000139e-09,0.999999998825,1.15623999998e-09,0.999999998844,return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,15,-50048397,4096,7,1.41500000002e-09,0.999999998585,1.17343749981e-09,0.999999998827,return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,16,84511411,4096,7,8.50000000696e-10,0.99999999915,1.06433000016e-09,0.999999998936,return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,17,-58866514,4096,7,1.15000000029e-09,0.99999999885,1.22429874985e-09,0.999999998776,return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,18,2272893,4096,7,1.1899999985e-09,0.99999999881,1.20751250009e-09,0.999999998792,return_void return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,19,44982595,4096,7,1.56500000141e-09,0.999999998435,1.19196250022e-09,0.999999998808,return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,20,6162898,4096,7,1.17999999706e-09,0.99999999882,1.20815749984e-09,0.999999998792,return_void return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,21,40282788,4096,7,0.0003117947,0.999688302486,0.00031796673125,0.999682134339,return_void print_int isub iload_1 f2i fsub i2f f2i fload_2 fadd fload_2 fload_2
GP,ADD_INTEGER_AND_FLOAT,22,-94013282,4096,7,0.00063859705,0.999361810496,0.00063909823125,0.999361309954,return_void return_void return_void print_int f2i fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,23,11052905,4096,7,6.2499999991e-10,0.999999999375,1.27746249954e-09,0.999999998723,return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,24,-2046863,4096,7,0.00069234225,0.999308136756,0.0007841255475,0.999216488824,return_void print_int isub iload_1 f2i fsub fdiv fload_2 fadd fload_2 fload_2 fload_2
GP,ADD_INTEGER_AND_FLOAT,25,31886158,4096,7,1.31999999975e-09,0.99999999868,1.24055499967e-09,0.999999998759,return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,26,62547395,4096,7,6.7349999871e-10,0.999999999327,1.17028749989e-09,0.99999999883,return_void return_void return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,27,-92399394,4096,7,1.24399999768e-09,0.999999998756,1.29728750004e-09,0.999999998703,return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,28,-42342509,4096,7,9.25000000973e-10,0.999999999075,1.11072500006e-09,0.999999998889,return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,29,23506449,4096,7,6.77999999438e-10,0.999999999322,1.08657499994e-09,0.999999998913,return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,30,-65594320,4096,7,1.00949999904e-09,0.99999999899,1.09473749984e-09,0.999999998905,return_void return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,1,-45980369,8192,7,8.80000002468e-10,0.99999999912,1.08796249993e-09,0.999999998912,return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,2,-4955835,8192,7,7.5000000006e-10,0.99999999925,1.16893750013e-09,0.999999998831,return_void return_void return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,3,23431944,8192,7,1.23499999994e-09,0.999999998765,1.18282500005e-09,0.999999998817,return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,4,-21007669,8192,7,7.89999998796e-10,0.99999999921,1.14766000003e-09,0.999999998852,return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,5,-89902563,8192,7,1.50000000101e-09,0.9999999985,1.21058749964e-09,0.999999998789,return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,6,7058223,8192,7,8.49999999808e-10,0.99999999915,1.15931249983e-09,0.999999998841,return_void return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,7,-17096080,8192,7,1.14999999976e-09,0.99999999885,1.23540999979e-09,0.999999998765,return_void return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,8,-68809230,8192,7,7.80000000222e-10,0.99999999922,1.22612499975e-09,0.999999998774,return_void return_void return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,9,13641792,8192,7,1.23499999767e-09,0.999999998765,1.11499999998e-09,0.999999998885,return_void return_void print_float fadd i2f iload_1 fload_2
GP,ADD_INTEGER_AND_FLOAT,10,-94165079,8192,7,1.17499999881e-09,0.999999998825,1.17150999995e-09,0.999999998828,concat return_void print_float fadd fload_2 i2f iload_1 print_float fdiv fmul fadd fadd fsub fload_2 fload_2 fload_2 fsub fload_2 fload_2 fload_2 fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,11,-85795116,8192,7,0.0003070187,0.999693075532,0.00032490978625,0.999675195746,concat return_void print_int iadd iload_1 isub f2i fadd fload_2 fload_2 f2i fload_2 i2f iadd iload_1 idiv f2i fmul fload_2 fadd fload_2 fload_2 iload_1
GP,ADD_INTEGER_AND_FLOAT,12,86735254,8192,7,1.51249999975e-09,0.999999998488,1.1902875e-09,0.99999999881,return_void return_void return_void print_float fadd fload_2 i2f iload_1
GP,ADD_INTEGER_AND_FLOAT,13,-99871389,8192,7,1.6500000001e-09,0.99999999835,1.03950749996e-09,0.99999999896,concat return_void return_void return_void print_float fadd i2f iload_1 fload_2 isub f2i fload_2 imul imul f2i fdiv fload_2 fload_2 iadd iload_1 isub iload_1 iadd iload_1 iload_1 iload_1
GP,ADD_INTEGER_AND_FLOAT,14,67546070,8192,7,6.49999998714e-10,0.99999999935,1.20606249987e-09,0.999999998794,return_void return_void return_void print_float fadd i2f iload_1 fload_2
