Algorithm,Benchmark,Rep,Seed,Evals,MaxLength,Levels,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
UCT,ADD_INTEGER_AND_FLOAT,2,72425678,4,100,0,1.0,0.5,1.0,0.5,(91) i2f imul iload_1 idiv idiv iadd f2i fdiv fload_2 fload_2 f2i fsub fmul fmul fdiv fsub fmul fload_2 fmul fadd fsub i2f imul iload_1 iadd idiv f2i fsub fadd fsub fload_2 fdiv i2f f2i fadd fmul fadd fadd fsub i2f f2i fadd fsub fadd fadd fsub i2f idiv idiv iadd iload_1 iload_1 f2i fsub fadd fmul i2f idiv iload_1 imul iload_1 iload_1 fload_2 fload_2 fload_2 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,3,-35016870,4,100,0,1.0,0.5,1.0,0.5,(43) fdiv fload_2 fadd fdiv fload_2 fload_2 i2f f2i fmul fload_2 fsub fadd fdiv fadd fsub fdiv i2f iload_1 fmul fsub fadd fsub fmul fadd i2f iload_1 fdiv fsub fadd fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,4,-6536478,4,100,0,1.0,0.5,1.0,0.5,(1) fload_2 
UCT,ADD_INTEGER_AND_FLOAT,5,-98396778,4,100,0,1.0,0.5,1.0,0.5,(19) fadd fdiv fdiv fmul fdiv fmul i2f isub iload_1 f2i fload_2 fload_2 fload_2 fmul fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,6,-7020281,4,100,0,1.0,0.5,1.0,0.5,(1) nop 
UCT,ADD_INTEGER_AND_FLOAT,7,8946016,4,100,0,1.0,0.5,1.0,0.5,(38) fdiv fadd i2f idiv iload_1 imul idiv iload_1 f2i fmul fdiv i2f iload_1 fdiv fadd fmul fmul fadd fmul fadd fmul fmul fdiv fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,8,-10661114,4,100,0,1.0,0.5,1.0,0.5,(35) concat print_float fdiv fload_2 fmul i2f iload_1 fmul fdiv fmul fdiv fdiv fload_2 i2f f2i fmul fadd fadd fsub fadd fload_2 fmul fload_2 fadd fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 nop 
UCT,ADD_INTEGER_AND_FLOAT,9,-97360879,4,100,0,1.0,0.5,1.0,0.5,(48) fdiv fmul fadd fload_2 fdiv fload_2 fdiv fmul fsub fadd fdiv fdiv fload_2 i2f isub f2i fmul fmul fdiv i2f idiv f2i fsub fdiv fdiv fadd fload_2 fadd fload_2 fsub i2f iload_1 fload_2 fload_2 fload_2 fload_2 iload_1 fload_2 fload_2 fload_2 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,10,86893944,4,100,0,1.0,0.5,1.0,0.5,(86) i2f f2i i2f iadd f2i fload_2 isub iload_1 f2i fsub fmul fsub fload_2 fmul fdiv fmul fload_2 fdiv fload_2 fadd fdiv fsub i2f isub iadd idiv idiv f2i i2f imul iadd imul idiv iload_1 isub isub iload_1 iload_1 idiv iload_1 imul imul idiv imul idiv isub iadd f2i fload_2 idiv isub iload_1 isub isub isub imul imul idiv iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,11,-40549133,4,100,0,0.5,0.6666666666666666,0.5,0.6666666666666666,(3) return_void return_void nop 
UCT,ADD_INTEGER_AND_FLOAT,12,-94400414,4,100,0,1.0,0.5,1.0,0.5,(47) iadd imul imul isub imul f2i i2f iload_1 iadd idiv imul f2i fload_2 imul idiv f2i i2f idiv idiv f2i fmul fload_2 fmul fload_2 fmul fsub i2f iload_1 i2f iadd isub iadd iload_1 iload_1 iload_1 iload_1 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,13,-8985020,4,100,0,0.4819731044500001,0.6747760785922811,0.488192810332,0.6719559408279299,(84) return_void print_float fmul fsub fdiv fload_2 i2f iload_1 i2f iload_1 fdiv fmul i2f imul iadd imul iadd imul idiv idiv iload_1 iload_1 imul iload_1 f2i fsub fadd fdiv fload_2 fdiv fadd fmul fadd fsub fdiv fadd fsub fadd fmul fload_2 i2f iadd isub imul idiv idiv f2i fmul i2f iload_1 i2f iload_1 isub iload_1 idiv f2i i2f isub iload_1 iload_1 iload_1 f2i fload_2 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,14,57672400,4,100,0,0.07998065569999997,0.9259425108423264,0.08356572674375012,0.9228789498585604,(6) return_void return_void print_int idiv iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,15,-49244414,4,100,0,0.06512173190000001,0.938859822356799,0.06736131357250001,0.9368898678301923,(62) concat return_void print_float i2f isub iload_1 idiv iadd isub idiv iload_1 isub idiv imul isub idiv imul isub iload_1 f2i fmul fsub fload_2 i2f iload_1 fdiv i2f imul iadd idiv f2i fload_2 iadd iload_1 f2i fadd i2f imul iadd imul isub imul iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 iload_1 iload_1 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,16,-42461454,4,100,0,1.0,0.5,1.0,0.5,(9) iadd iadd iadd iadd iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,17,30074534,4,100,0,0.09783390925,0.9108845988216592,0.08337287918624989,0.9230432284322334,(22) return_void print_int f2i i2f idiv f2i i2f iadd isub idiv imul iadd iload_1 iload_1 f2i fload_2 iadd iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,18,34079725,4,100,0,1.0,0.5,1.0,0.5,(88) fadd fdiv fsub fsub fmul fmul fmul fdiv fsub fmul fadd fadd i2f iload_1 fadd fadd fadd fadd fadd fadd fsub fadd fadd fadd fadd fadd fadd fload_2 fload_2 fmul fsub fadd fadd fdiv fsub fsub fmul fadd fsub fsub fload_2 fdiv fdiv fload_2 fdiv i2f idiv iload_1 f2i fsub fsub fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,19,-43003692,4,100,0,0.06450000046999999,0.9394081724363346,0.06291875005355001,0.9408056824189241,(3) return_void print_float fload_2 
UCT,ADD_INTEGER_AND_FLOAT,20,9845690,4,100,0,1.0,0.5,1.0,0.5,(3) fsub fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,21,-13561481,4,100,0,1.0,0.5,1.0,0.5,(1) fload_2 
UCT,ADD_INTEGER_AND_FLOAT,22,-70711355,4,100,0,0.21841666344,0.8207372978441247,0.1888402385967626,0.8411559161055495,(14) return_void print_float fsub fsub i2f isub isub iload_1 isub iload_1 iload_1 iload_1 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,23,22345527,4,100,0,0.18131558174499995,0.8465138490113145,0.18873551645218964,0.8412300180821758,(48) return_void return_void print_float fdiv fsub i2f isub iload_1 iadd imul isub idiv iload_1 iload_1 iadd isub iload_1 iadd iload_1 iload_1 f2i i2f idiv idiv f2i fsub fmul fdiv fsub fload_2 fload_2 fsub fsub fdiv fdiv fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,24,67769557,4,100,0,0.4755688328,0.6777047452963795,0.4974791210075,0.6677889434125817,(53) return_void return_void print_float i2f imul idiv isub iload_1 iadd iadd iadd isub iadd iadd iload_1 f2i fmul fload_2 fload_2 iload_1 imul idiv imul imul isub f2i fmul i2f imul f2i fdiv fadd fsub fsub fload_2 fload_2 fmul fload_2 fload_2 fload_2 fload_2 iload_1 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,25,10396060,4,100,0,1.0,0.5,1.0,0.5,(99) print_int f2i i2f iadd f2i fdiv fmul fload_2 fdiv fsub fload_2 fmul fdiv fsub fdiv fmul fadd fsub fmul fdiv fload_2 fload_2 fload_2 fsub i2f iadd isub idiv imul isub idiv iload_1 iadd iload_1 iload_1 isub f2i i2f imul f2i i2f f2i fadd fadd fload_2 fsub fload_2 fsub fmul fadd fsub fmul fmul fadd fsub fdiv fdiv fdiv fmul fadd i2f f2i fsub fload_2 fload_2 fdiv fadd fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,26,929443,4,100,0,1.0,0.5,1.0,0.5,(39) isub f2i i2f idiv idiv f2i fmul fdiv fmul fsub fdiv fmul fmul i2f isub idiv iadd iadd isub idiv isub iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,27,97867146,4,100,0,0.1035252729,0.9061867675871694,0.11285631931124997,0.8985885982288377,(88) return_void return_void return_void return_void print_int idiv isub iadd imul iload_1 isub isub isub iload_1 iload_1 imul isub iadd idiv isub f2i fdiv i2f iadd f2i fdiv fsub fsub fadd fmul fdiv fload_2 fadd fload_2 fmul fsub fsub fsub fsub i2f idiv isub isub imul iload_1 isub isub imul iadd iadd imul idiv iload_1 iload_1 imul idiv iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,28,72425484,4,100,0,1.0,0.5,1.0,0.5,(61) isub isub iadd idiv isub iload_1 f2i fadd i2f idiv idiv isub idiv f2i fadd fmul fmul fsub fadd fdiv fsub i2f iadd imul f2i fsub i2f iadd iadd isub iload_1 imul idiv idiv isub iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 fload_2 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,29,46782462,4,100,0,1.0,0.5,1.0,0.5,(90) iadd idiv idiv iadd imul iload_1 f2i fmul fsub fload_2 fdiv i2f iload_1 fsub fload_2 fmul fsub fmul fadd fsub fdiv fload_2 fdiv fadd fdiv fload_2 fsub fdiv i2f iload_1 i2f idiv f2i fmul i2f idiv f2i fdiv fadd fload_2 fadd fmul fsub fsub fload_2 fsub fmul fdiv fmul fadd fload_2 fmul fsub fdiv fadd i2f f2i fsub fdiv fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 fload_2 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,30,69040114,4,100,0,0.464179725835,0.6829762646998235,0.4821384930268425,0.6747007818127624,(23) return_void return_void return_void print_float fsub fmul fsub fmul fmul fadd fdiv fsub fdiv fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,1,58845992,8,100,0,0.43281382185,0.6979273822950942,0.4409623419562498,0.6939806620084189,(32) return_void print_int f2i fmul fsub fdiv i2f idiv iload_1 isub iload_1 iadd f2i fsub fload_2 fadd fsub fload_2 fmul fadd fadd fsub fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,2,51494477,8,100,0,0.07519849845000001,0.930060822668181,0.08871157704999995,0.91851691584802,(88) return_void return_void print_float i2f idiv idiv f2i i2f iload_1 iload_1 imul iload_1 f2i fadd fadd fmul fadd fsub fadd fsub fmul fload_2 fload_2 i2f f2i fdiv fmul i2f imul isub isub idiv imul iadd imul idiv f2i fadd i2f iload_1 fadd fload_2 fdiv fload_2 i2f iload_1 isub iload_1 idiv iadd isub f2i fload_2 f2i fsub fdiv fadd fload_2 fadd fadd fsub fload_2 fsub fdiv fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,3,59230297,8,100,0,0.09881305089999999,0.9100729183922,0.0903357206150001,0.9171487103402917,(40) return_void print_float fmul i2f idiv idiv f2i i2f idiv iload_1 f2i fsub fsub fadd fmul fadd fload_2 i2f iadd iadd isub imul idiv idiv iadd iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,4,96946187,8,100,0,0.4845616417,0.6735995137627837,0.49794939949533745,0.6675792922891135,(37) return_void print_float fdiv fmul fsub fmul i2f imul isub iload_1 idiv f2i fmul i2f imul imul iload_1 iload_1 imul f2i fadd fdiv fmul fsub fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 fload_2 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,5,-35232937,8,100,0,0.4331993450499999,0.6977396434444457,0.4573300512278251,0.6861863578243537,(52) return_void print_float fmul fsub fmul fdiv i2f iload_1 fadd fsub fsub fdiv fmul i2f idiv iload_1 iadd isub isub isub iload_1 isub imul imul f2i fdiv fload_2 i2f iload_1 imul iadd iload_1 f2i fdiv fload_2 fload_2 idiv iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,6,51042761,8,100,0,0.5,0.6666666666666666,0.47317426069,0.6788063209383143,(34) return_void return_void print_int imul isub isub isub imul f2i fload_2 imul iload_1 idiv idiv imul iload_1 iload_1 idiv idiv idiv isub f2i fmul fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,7,-26489952,8,100,0,0.46857212805000004,0.6809335278123659,0.4862293360708751,0.6728436693651108,(33) return_void print_float fmul i2f idiv isub imul isub iadd isub isub isub isub f2i fsub fadd fsub fadd fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,8,34844266,8,100,0,0.22718610345000007,0.8148723304384644,0.17654994358875012,0.8499426696241794,(15) return_void print_int f2i fdiv fdiv fadd i2f imul imul iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,9,-71643580,8,100,0,1.0,0.5,1.0,0.5,(21) i2f f2i fdiv fmul fload_2 i2f idiv f2i fload_2 f2i fsub fsub fload_2 fmul i2f imul iload_1 iload_1 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,10,42938026,8,100,0,0.10931657095,0.9014559289812257,0.11313782933499981,0.8983613472173616,(67) return_void return_void return_void print_int idiv iadd iadd isub iload_1 idiv idiv imul f2i fmul i2f f2i fsub fsub fdiv i2f f2i fadd fsub fadd fdiv i2f idiv idiv f2i fload_2 isub isub iadd f2i i2f idiv iadd f2i fadd fadd fadd fdiv fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,11,23855985,8,100,0,1.0,0.5,1.0,0.5,(98) fdiv i2f isub iadd iadd iadd iload_1 imul iadd iadd f2i fmul fmul i2f isub imul iload_1 isub idiv imul isub imul idiv idiv iadd iload_1 idiv imul iadd iload_1 f2i fload_2 imul imul isub isub iload_1 idiv idiv idiv imul iload_1 isub idiv iload_1 imul f2i fmul fdiv fdiv fmul fmul fadd fdiv fload_2 fdiv fload_2 fmul fdiv fsub fmul fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,12,-18715385,8,100,0,1.0,0.5,1.0,0.5,(25) fdiv fsub fload_2 i2f isub iload_1 isub imul iadd iload_1 imul f2i i2f isub isub f2i fmul fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,13,48736867,8,100,0,1.0,0.5,1.0,0.5,(94) print_int f2i fmul fdiv fdiv fadd fload_2 fsub fmul i2f isub iadd f2i fsub i2f iadd f2i fload_2 isub iload_1 idiv imul f2i i2f iadd f2i fadd fadd fmul fadd fmul fdiv fload_2 i2f idiv idiv imul f2i fdiv i2f idiv iload_1 imul idiv imul iload_1 iload_1 idiv iadd f2i fmul fadd fload_2 i2f iload_1 fload_2 imul iload_1 iload_1 idiv imul iload_1 iadd isub idiv f2i fmul fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 fload_2 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,14,87985117,8,100,0,1.0,0.5,1.0,0.5,(81) isub idiv f2i fadd fdiv fadd fmul fadd fadd fdiv fmul fadd fmul fdiv fdiv fsub fmul fsub fload_2 i2f iload_1 fadd fdiv fadd fadd fadd fsub fload_2 fsub fadd fload_2 i2f idiv iadd f2i i2f iadd idiv iadd imul iadd f2i fload_2 iload_1 isub imul isub imul idiv iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,15,-40079805,8,100,0,1.0,0.5,1.0,0.5,(50) fsub i2f imul f2i fsub fadd fsub fadd fdiv i2f isub iload_1 f2i fsub i2f f2i fsub fdiv fadd i2f idiv iload_1 isub idiv idiv iload_1 f2i fsub fmul i2f iload_1 fsub fadd fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,16,-99594843,8,100,0,0.5,0.6666666666666666,0.49803096839,0.6675429421026884,(68) return_void return_void print_float fsub fsub fadd fadd i2f f2i i2f f2i fadd fmul fsub i2f imul iload_1 iload_1 fadd fmul fsub fmul fload_2 fadd fmul fadd fload_2 fload_2 fdiv i2f imul iload_1 iload_1 fdiv fdiv i2f isub idiv f2i fmul fadd fload_2 i2f iload_1 fsub fdiv fmul i2f iload_1 fload_2 fmul fload_2 fload_2 fload_2 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,17,-54042978,8,100,0,1.0,0.5,1.0,0.5,(12) fdiv i2f idiv iload_1 imul imul imul iload_1 iload_1 iload_1 iload_1 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,18,-81210870,8,100,0,0.1174719547,0.8948770443804678,0.13971328214875015,0.8774136580339376,(87) return_void return_void print_int isub idiv idiv f2i i2f iadd isub iload_1 iload_1 iload_1 imul isub f2i fsub fload_2 fmul i2f iadd idiv idiv idiv idiv iadd isub isub idiv f2i fsub fmul i2f isub f2i fdiv i2f imul f2i fmul fsub fdiv fsub fmul fdiv fdiv i2f idiv isub isub f2i fsub fload_2 fsub fmul fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 fload_2 iload_1 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,19,64881398,8,100,0,0.41408148725000005,0.7071728249159992,0.4719439035012501,0.6793737163633361,(83) return_void print_float i2f f2i fmul fload_2 fmul fload_2 fsub fdiv fdiv fdiv fsub i2f idiv f2i i2f f2i i2f iload_1 iadd iadd f2i fsub fadd fsub fdiv i2f iadd isub isub idiv f2i fmul fmul fmul fload_2 fdiv fadd fload_2 fdiv fdiv fmul fadd fadd fsub fadd fadd fsub fdiv fsub fload_2 fsub fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,20,34077357,8,100,0,0.5,0.6666666666666666,0.49719595049375,0.667915244941864,(58) return_void print_float i2f f2i fsub fdiv fadd fsub fmul fmul fdiv fmul fload_2 i2f imul iadd isub idiv iload_1 iload_1 idiv imul iadd iload_1 iadd imul iload_1 iload_1 f2i fsub fdiv i2f iload_1 fdiv fdiv fadd i2f f2i i2f f2i fsub fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,21,-38275791,8,100,0,1.0,0.5,1.0,0.5,(66) print_int f2i i2f iadd idiv iadd isub iload_1 imul iadd idiv iload_1 isub idiv isub imul isub idiv idiv f2i fsub i2f f2i fload_2 fdiv i2f imul iadd iload_1 iload_1 iadd iload_1 iadd f2i fadd fdiv fload_2 i2f iload_1 fload_2 imul idiv iload_1 iadd iadd imul iadd iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,22,-77351129,8,100,0,1.0,0.5,1.0,0.5,(30) f2i fadd fsub fmul fadd fsub fmul i2f isub iadd f2i i2f f2i i2f isub isub iadd f2i fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,23,42285126,8,100,0,1.0,0.5,1.0,0.5,(88) concat print_int isub imul iload_1 imul imul idiv iadd f2i fmul fmul fadd fmul fmul fsub fmul fadd fsub fdiv fdiv i2f iload_1 fmul fdiv fdiv i2f f2i fdiv i2f iload_1 fdiv fmul fmul fadd fadd fadd i2f idiv imul isub iload_1 iadd f2i fadd fadd fsub fdiv fsub fsub i2f iload_1 fdiv fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 
UCT,ADD_INTEGER_AND_FLOAT,24,72408785,8,100,0,1.0,0.5,1.0,0.5,(32) i2f isub idiv iload_1 idiv iload_1 isub iload_1 idiv imul imul imul isub isub f2i fdiv i2f iload_1 fsub fadd fmul fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,25,-28137150,8,100,0,1.0,0.5,1.0,0.5,(1) fload_2 
UCT,ADD_INTEGER_AND_FLOAT,26,-87542406,8,100,0,1.0,0.5,1.0,0.5,(61) print_int idiv idiv isub f2i fsub fadd fadd fmul fadd fsub fdiv i2f iadd imul f2i fload_2 isub iload_1 iadd f2i fmul fadd fsub i2f idiv idiv isub imul iadd idiv iadd imul f2i fdiv i2f iload_1 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,27,-75053910,8,100,0,1.0,0.5,1.0,0.5,(94) i2f isub iadd iload_1 isub imul idiv idiv idiv f2i fdiv fdiv fload_2 fdiv fsub fload_2 fload_2 fsub fmul fadd fadd fsub fmul fsub fload_2 fadd i2f isub iload_1 idiv f2i i2f iload_1 idiv isub f2i fdiv fsub fdiv fload_2 fsub i2f iload_1 fmul i2f iload_1 fdiv fdiv fsub i2f idiv f2i fmul fdiv fadd fsub fadd fsub fadd i2f isub imul iload_1 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 fload_2 iload_1 iload_1 iload_1 iload_1 iload_1 iload_1 
UCT,ADD_INTEGER_AND_FLOAT,28,49181902,8,100,0,1.0,0.5,1.0,0.5,(1) fload_2 
